robot_x,robot_y,robot_z,robot_rx,robot_ry,robot_rz,aurora_x,aurora_y,aurora_z,aurora_quat_x,aurora_quat_y,aurora_quat_z,aurora_quat_w,aurora_quality
155.0,10.0,-270.0,0.0,60.0,0.0,-4.31938,-34.19417,-177.30511,-0.35755,-0.00592,0.2417,0.90205,0.1
155.0,10.0,-270.0,0.0,60.0,30.0,-4.31938,-34.19417,-177.30511,-0.24714,-0.22931,0.24367,0.90938,0.1
155.0,10.0,-270.0,0.0,60.0,60.0,-4.31938,-34.19417,-177.30511,-0.10291,-0.42818,0.23237,0.86722,0.1
155.0,10.0,-270.0,0.0,60.0,90.0,-4.31938,-34.19417,-177.30511,0.06485,-0.58889,0.20851,0.77816,0.1
155.0,10.0,-270.0,30.0,0.0,0.0,-4.31938,-34.19417,-177.30511,0.71473,0.19151,0.0893,-0.66672,0.1
155.0,10.0,-270.0,30.0,0.0,30.0,-4.31938,-34.19417,-177.30511,-0.597,-0.42083,-0.08324,0.67791,0.1
155.0,10.0,-270.0,30.0,0.0,60.0,-4.31938,-34.19417,-177.30511,-0.43749,-0.62109,-0.083,0.64496,0.1
155.0,10.0,-270.0,30.0,0.0,90.0,-4.31938,-34.19417,-177.30511,0.2471,0.77857,0.08837,-0.57005,0.1
155.0,10.0,-270.0,30.0,30.0,0.0,-4.31938,-34.19417,-177.30511,-0.54486,-0.1,-0.04209,0.83148,0.1
155.0,10.0,-270.0,30.0,30.0,30.0,-4.31938,-34.19417,-177.30511,-0.43015,-0.32765,-0.03666,0.8404,0.1
155.0,10.0,-270.0,30.0,30.0,60.0,-4.31938,-34.19417,-177.30511,-0.27743,-0.52842,-0.03808,0.80147,0.1
155.0,10.0,-270.0,30.0,30.0,90.0,-4.31938,-34.19417,-177.30511,-0.09734,-0.68857,-0.04609,0.71713,0.1
155.0,10.0,-270.0,30.0,60.0,0.0,-4.31938,-34.19417,-177.30511,-0.33677,-0.00139,-0.00352,0.94158,0.1
155.0,10.0,-270.0,30.0,60.0,30.0,-4.31938,-34.19417,-177.30511,-0.22765,-0.22219,0.00119,0.94805,0.1
155.0,10.0,-270.0,30.0,60.0,60.0,-4.31938,-34.19417,-177.30511,-0.08518,-0.4187,-0.00176,0.90412,0.1
155.0,10.0,-270.0,30.0,60.0,90.0,-4.31938,-34.19417,-177.30511,0.08042,-0.57737,-0.01203,0.81243,0.1
155.0,10.0,-250.0,0.0,0.0,0.0,5.01852,-43.42196,-162.21698,0.73994,0.19827,-0.16637,-0.62089,0.1
155.0,10.0,-250.0,0.0,0.0,30.0,5.01852,-43.42196,-162.21698,-0.62085,-0.43024,0.16961,0.63298,0.1
155.0,10.0,-250.0,0.0,0.0,60.0,5.01852,-43.42196,-162.21698,0.45946,0.63289,-0.16129,-0.60195,0.1
155.0,10.0,-250.0,0.0,0.0,90.0,5.01852,-43.42196,-162.21698,0.26675,0.7924,-0.14198,-0.52989,0.1
155.0,10.0,-250.0,0.0,30.0,0.0,5.01852,-43.42196,-162.21698,-0.56811,-0.10569,0.21123,0.78833,0.1
155.0,10.0,-250.0,0.0,30.0,30.0,5.01852,-43.42196,-162.21698,-0.45206,-0.33599,0.21386,0.79813,0.1
155.0,10.0,-250.0,0.0,30.0,60.0,5.01852,-43.42196,-162.21698,-0.2975,-0.53916,0.20393,0.76106,0.1
155.0,10.0,-250.0,0.0,30.0,90.0,5.01852,-43.42196,-162.21698,0.11516,0.70135,-0.18207,-0.67948,0.1
155.0,10.0,-250.0,0.0,60.0,0.0,5.01852,-43.42196,-162.21698,-0.35755,-0.00592,0.2417,0.90205,0.1
155.0,10.0,-250.0,0.0,60.0,30.0,5.01852,-43.42196,-162.21698,-0.24714,-0.22931,0.24367,0.90938,0.1
155.0,10.0,-250.0,0.0,60.0,60.0,5.01852,-43.42196,-162.21698,-0.10291,-0.42818,0.23237,0.86722,0.1
155.0,10.0,-250.0,0.0,60.0,90.0,5.01852,-43.42196,-162.21698,0.06485,-0.58889,0.20851,0.77816,0.1
155.0,10.0,-250.0,30.0,0.0,0.0,5.01852,-43.42196,-162.21698,0.71473,0.19151,0.0893,-0.66672,0.1
155.0,10.0,-250.0,30.0,0.0,30.0,5.01852,-43.42196,-162.21698,-0.597,-0.42083,-0.08324,0.67791,0.1
155.0,10.0,-250.0,30.0,0.0,60.0,5.01852,-43.42196,-162.21698,-0.43749,-0.62109,-0.083,0.64496,0.1
155.0,10.0,-250.0,30.0,0.0,90.0,5.01852,-43.42196,-162.21698,0.2471,0.77857,0.08837,-0.57005,0.1
155.0,10.0,-250.0,30.0,30.0,0.0,5.01852,-43.42196,-162.21698,-0.54486,-0.1,-0.04209,0.83148,0.1
155.0,10.0,-250.0,30.0,30.0,30.0,5.01852,-43.42196,-162.21698,-0.43015,-0.32765,-0.03666,0.8404,0.1
155.0,10.0,-250.0,30.0,30.0,60.0,5.01852,-43.42196,-162.21698,-0.27743,-0.52842,-0.03808,0.80147,0.1
155.0,10.0,-250.0,30.0,30.0,90.0,5.01852,-43.42196,-162.21698,-0.09734,-0.68857,-0.04609,0.71713,0.1
155.0,10.0,-250.0,30.0,60.0,0.0,5.01852,-43.42196,-162.21698,-0.33677,-0.00139,-0.00352,0.94158,0.1
155.0,10.0,-250.0,30.0,60.0,30.0,5.01852,-43.42196,-162.21698,-0.22765,-0.22219,0.00119,0.94805,0.1
155.0,10.0,-250.0,30.0,60.0,60.0,5.01852,-43.42196,-162.21698,-0.08518,-0.4187,-0.00176,0.90412,0.1
155.0,10.0,-250.0,30.0,60.0,90.0,5.01852,-43.42196,-162.21698,0.08042,-0.57737,-0.01203,0.81243,0.1
155.0,30.0,-350.0,0.0,0.0,0.0,-25.72979,14.49834,-240.31807,0.73994,0.19827,-0.16637,-0.62089,0.1
155.0,30.0,-350.0,0.0,0.0,30.0,-25.72979,14.49834,-240.31807,-0.62085,-0.43024,0.16961,0.63298,0.1
155.0,30.0,-350.0,0.0,0.0,60.0,-25.72979,14.49834,-240.31807,0.45946,0.63289,-0.16129,-0.60195,0.1
155.0,30.0,-350.0,0.0,0.0,90.0,-25.72979,14.49834,-240.31807,0.26675,0.7924,-0.14198,-0.52989,0.1
155.0,30.0,-350.0,0.0,30.0,0.0,-25.72979,14.49834,-240.31807,-0.56811,-0.10569,0.21123,0.78833,0.1
155.0,30.0,-350.0,0.0,30.0,30.0,-25.72979,14.49834,-240.31807,-0.45206,-0.33599,0.21386,0.79813,0.1
155.0,30.0,-350.0,0.0,30.0,60.0,-25.72979,14.49834,-240.31807,-0.2975,-0.53916,0.20393,0.76106,0.1
155.0,30.0,-350.0,0.0,30.0,90.0,-25.72979,14.49834,-240.31807,0.11516,0.70135,-0.18207,-0.67948,0.1
155.0,30.0,-350.0,0.0,60.0,0.0,-25.72979,14.49834,-240.31807,-0.35755,-0.00592,0.2417,0.90205,0.1
155.0,30.0,-350.0,0.0,60.0,30.0,-25.72979,14.49834,-240.31807,-0.24714,-0.22931,0.24367,0.90938,0.1
155.0,30.0,-350.0,0.0,60.0,60.0,-25.72979,14.49834,-240.31807,-0.10291,-0.42818,0.23237,0.86722,0.1
155.0,30.0,-350.0,0.0,60.0,90.0,-25.72979,14.49834,-240.31807,0.06485,-0.58889,0.20851,0.77816,0.1
155.0,30.0,-350.0,30.0,0.0,0.0,-25.72979,14.49834,-240.31807,0.71473,0.19151,0.0893,-0.66672,0.1
155.0,30.0,-350.0,30.0,0.0,30.0,-25.72979,14.49834,-240.31807,-0.597,-0.42083,-0.08324,0.67791,0.1
155.0,30.0,-350.0,30.0,0.0,60.0,-25.72979,14.49834,-240.31807,-0.43749,-0.62109,-0.083,0.64496,0.1
155.0,30.0,-350.0,30.0,0.0,90.0,-25.72979,14.49834,-240.31807,0.2471,0.77857,0.08837,-0.57005,0.1
155.0,30.0,-350.0,30.0,30.0,0.0,-25.72979,14.49834,-240.31807,-0.54486,-0.1,-0.04209,0.83148,0.1
155.0,30.0,-350.0,30.0,30.0,30.0,-25.72979,14.49834,-240.31807,-0.43015,-0.32765,-0.03666,0.8404,0.1
155.0,30.0,-350.0,30.0,30.0,60.0,-25.72979,14.49834,-240.31807,-0.27743,-0.52842,-0.03808,0.80147,0.1
155.0,30.0,-350.0,30.0,30.0,90.0,-25.72979,14.49834,-240.31807,-0.09734,-0.68857,-0.04609,0.71713,0.1
155.0,30.0,-350.0,30.0,60.0,0.0,-25.72979,14.49834,-240.31807,-0.33677,-0.00139,-0.00352,0.94158,0.1
155.0,30.0,-350.0,30.0,60.0,30.0,-25.72979,14.49834,-240.31807,-0.22765,-0.22219,0.00119,0.94805,0.1
155.0,30.0,-350.0,30.0,60.0,60.0,-25.72979,14.49834,-240.31807,-0.08518,-0.4187,-0.00176,0.90412,0.1
155.0,30.0,-350.0,30.0,60.0,90.0,-25.72979,14.49834,-240.31807,0.08042,-0.57737,-0.01203,0.81243,0.1
155.0,30.0,-330.0,0.0,0.0,0.0,-16.39189,5.27055,-225.22994,0.73994,0.19827,-0.16637,-0.62089,0.1
155.0,30.0,-330.0,0.0,0.0,30.0,-16.39189,5.27055,-225.22994,-0.62085,-0.43024,0.16961,0.63298,0.1
155.0,30.0,-330.0,0.0,0.0,60.0,-16.39189,5.27055,-225.22994,0.45946,0.63289,-0.16129,-0.60195,0.1
155.0,30.0,-330.0,0.0,0.0,90.0,-16.39189,5.27055,-225.22994,0.26675,0.7924,-0.14198,-0.52989,0.1
155.0,30.0,-330.0,0.0,30.0,0.0,-16.39189,5.27055,-225.22994,-0.56811,-0.10569,0.21123,0.78833,0.1
155.0,30.0,-330.0,0.0,30.0,30.0,-16.39189,5.27055,-225.22994,-0.45206,-0.33599,0.21386,0.79813,0.1
155.0,30.0,-330.0,0.0,30.0,60.0,-16.39189,5.27055,-225.22994,-0.2975,-0.53916,0.20393,0.76106,0.1
155.0,30.0,-330.0,0.0,30.0,90.0,-16.39189,5.27055,-225.22994,0.11516,0.70135,-0.18207,-0.67948,0.1
155.0,30.0,-330.0,0.0,60.0,0.0,-16.39189,5.27055,-225.22994,-0.35755,-0.00592,0.2417,0.90205,0.1
155.0,30.0,-330.0,0.0,60.0,30.0,-16.39189,5.27055,-225.22994,-0.24714,-0.22931,0.24367,0.90938,0.1
155.0,30.0,-330.0,0.0,60.0,60.0,-16.39189,5.27055,-225.22994,-0.10291,-0.42818,0.23237,0.86722,0.1
155.0,30.0,-330.0,0.0,60.0,90.0,-16.39189,5.27055,-225.22994,0.06485,-0.58889,0.20851,0.77816,0.1
155.0,30.0,-330.0,30.0,0.0,0.0,-16.39189,5.27055,-225.22994,0.71473,0.19151,0.0893,-0.66672,0.1
155.0,30.0,-330.0,30.0,0.0,30.0,-16.39189,5.27055,-225.22994,-0.597,-0.42083,-0.08324,0.67791,0.1
155.0,30.0,-330.0,30.0,0.0,60.0,-16.39189,5.27055,-225.22994,-0.43749,-0.62109,-0.083,0.64496,0.1
155.0,30.0,-330.0,30.0,0.0,90.0,-16.39189,5.27055,-225.22994,0.2471,0.77857,0.08837,-0.57005,0.1
155.0,30.0,-330.0,30.0,30.0,0.0,-16.39189,5.27055,-225.22994,-0.54486,-0.1,-0.04209,0.83148,0.1
155.0,30.0,-330.0,30.0,30.0,30.0,-16.39189,5.27055,-225.22994,-0.43015,-0.32765,-0.03666,0.8404,0.1
155.0,30.0,-330.0,30.0,30.0,60.0,-16.39189,5.27055,-225.22994,-0.27743,-0.52842,-0.03808,0.80147,0.1
155.0,30.0,-330.0,30.0,30.0,90.0,-16.39189,5.27055,-225.22994,-0.09734,-0.68857,-0.04609,0.71713,0.1
155.0,30.0,-330.0,30.0,60.0,0.0,-16.39189,5.27055,-225.22994,-0.33677,-0.00139,-0.00352,0.94158,0.1
155.0,30.0,-330.0,30.0,60.0,30.0,-16.39189,5.27055,-225.22994,-0.22765,-0.22219,0.00119,0.94805,0.1
155.0,30.0,-330.0,30.0,60.0,60.0,-16.39189,5.27055,-225.22994,-0.08518,-0.4187,-0.00176,0.90412,0.1
155.0,30.0,-330.0,30.0,60.0,90.0,-16.39189,5.27055,-225.22994,0.08042,-0.57737,-0.01203,0.81243,0.1
155.0,30.0,-310.0,0.0,0.0,0.0,-7.05399,-3.95723,-210.14181,0.73994,0.19827,-0.16637,-0.62089,0.1
155.0,30.0,-310.0,0.0,0.0,30.0,-7.05399,-3.95723,-210.14181,-0.62085,-0.43024,0.16961,0.63298,0.1
155.0,30.0,-310.0,0.0,0.0,60.0,-7.05399,-3.95723,-210.14181,0.45946,0.63289,-0.16129,-0.60195,0.1
155.0,30.0,-310.0,0.0,0.0,90.0,-7.05399,-3.95723,-210.14181,0.26675,0.7924,-0.14198,-0.52989,0.1
155.0,30.0,-310.0,0.0,30.0,0.0,-7.05399,-3.95723,-210.14181,-0.56811,-0.10569,0.21123,0.78833,0.1
155.0,30.0,-310.0,0.0,30.0,30.0,-7.05399,-3.95723,-210.14181,-0.45206,-0.33599,0.21386,0.79813,0.1
155.0,30.0,-310.0,0.0,30.0,60.0,-7.05399,-3.95723,-210.14181,-0.2975,-0.53916,0.20393,0.76106,0.1
155.0,30.0,-310.0,0.0,30.0,90.0,-7.05399,-3.95723,-210.14181,0.11516,0.70135,-0.18207,-0.67948,0.1
155.0,30.0,-310.0,0.0,60.0,0.0,-7.05399,-3.95723,-210.14181,-0.35755,-0.00592,0.2417,0.90205,0.1
155.0,30.0,-310.0,0.0,60.0,30.0,-7.05399,-3.95723,-210.14181,-0.24714,-0.22931,0.24367,0.90938,0.1
155.0,30.0,-310.0,0.0,60.0,60.0,-7.05399,-3.95723,-210.14181,-0.10291,-0.42818,0.23237,0.86722,0.1
155.0,30.0,-310.0,0.0,60.0,90.0,-7.05399,-3.95723,-210.14181,0.06485,-0.58889,0.20851,0.77816,0.1
155.0,30.0,-310.0,30.0,0.0,0.0,-7.05399,-3.95723,-210.14181,0.71473,0.19151,0.0893,-0.66672,0.1
155.0,30.0,-310.0,30.0,0.0,30.0,-7.05399,-3.95723,-210.14181,-0.597,-0.42083,-0.08324,0.67791,0.1
155.0,30.0,-310.0,30.0,0.0,60.0,-7.05399,-3.95723,-210.14181,-0.43749,-0.62109,-0.083,0.64496,0.1
155.0,30.0,-310.0,30.0,0.0,90.0,-7.05399,-3.95723,-210.14181,0.2471,0.77857,0.08837,-0.57005,0.1
155.0,30.0,-310.0,30.0,30.0,0.0,-7.05399,-3.95723,-210.14181,-0.54486,-0.1,-0.04209,0.83148,0.1
155.0,30.0,-310.0,30.0,30.0,30.0,-7.05399,-3.95723,-210.14181,-0.43015,-0.32765,-0.03666,0.8404,0.1
155.0,30.0,-310.0,30.0,30.0,60.0,-7.05399,-3.95723,-210.14181,-0.27743,-0.52842,-0.03808,0.80147,0.1
155.0,30.0,-310.0,30.0,30.0,90.0,-7.05399,-3.95723,-210.14181,-0.09734,-0.68857,-0.04609,0.71713,0.1
155.0,30.0,-310.0,30.0,60.0,0.0,-7.05399,-3.95723,-210.14181,-0.33677,-0.00139,-0.00352,0.94158,0.1
155.0,30.0,-310.0,30.0,60.0,30.0,-7.05399,-3.95723,-210.14181,-0.22765,-0.22219,0.00119,0.94805,0.1
155.0,30.0,-310.0,30.0,60.0,60.0,-7.05399,-3.95723,-210.14181,-0.08518,-0.4187,-0.00176,0.90412,0.1
155.0,30.0,-310.0,30.0,60.0,90.0,-7.05399,-3.95723,-210.14181,0.08042,-0.57737,-0.01203,0.81243,0.1
155.0,30.0,-290.0,0.0,0.0,0.0,2.2839,-13.18502,-195.05368,0.73994,0.19827,-0.16637,-0.62089,0.1
155.0,30.0,-290.0,0.0,0.0,30.0,2.2839,-13.18502,-195.05368,-0.62085,-0.43024,0.16961,0.63298,0.1
155.0,30.0,-290.0,0.0,0.0,60.0,2.2839,-13.18502,-195.05368,0.45946,0.63289,-0.16129,-0.60195,0.1
155.0,30.0,-290.0,0.0,0.0,90.0,2.2839,-13.18502,-195.05368,0.26675,0.7924,-0.14198,-0.52989,0.1
155.0,30.0,-290.0,0.0,30.0,0.0,2.2839,-13.18502,-195.05368,-0.56811,-0.10569,0.21123,0.78833,0.1
155.0,30.0,-290.0,0.0,30.0,30.0,2.2839,-13.18502,-195.05368,-0.45206,-0.33599,0.21386,0.79813,0.1
155.0,30.0,-290.0,0.0,30.0,60.0,2.2839,-13.18502,-195.05368,-0.2975,-0.53916,0.20393,0.76106,0.1
155.0,30.0,-290.0,0.0,30.0,90.0,2.2839,-13.18502,-195.05368,0.11516,0.70135,-0.18207,-0.67948,0.1
155.0,30.0,-290.0,0.0,60.0,0.0,2.2839,-13.18502,-195.05368,-0.35755,-0.00592,0.2417,0.90205,0.1
155.0,30.0,-290.0,0.0,60.0,30.0,2.2839,-13.18502,-195.05368,-0.24714,-0.22931,0.24367,0.90938,0.1
155.0,30.0,-290.0,0.0,60.0,60.0,2.2839,-13.18502,-195.05368,-0.10291,-0.42818,0.23237,0.86722,0.1
155.0,30.0,-290.0,0.0,60.0,90.0,2.2839,-13.18502,-195.05368,0.06485,-0.58889,0.20851,0.77816,0.1
155.0,30.0,-290.0,30.0,0.0,0.0,2.2839,-13.18502,-195.05368,0.71473,0.19151,0.0893,-0.66672,0.1
155.0,30.0,-290.0,30.0,0.0,30.0,2.2839,-13.18502,-195.05368,-0.597,-0.42083,-0.08324,0.67791,0.1
155.0,30.0,-290.0,30.0,0.0,60.0,2.2839,-13.18502,-195.05368,-0.43749,-0.62109,-0.083,0.64496,0.1
155.0,30.0,-290.0,30.0,0.0,90.0,2.2839,-13.18502,-195.05368,0.2471,0.77857,0.08837,-0.57005,0.1
155.0,30.0,-290.0,30.0,30.0,0.0,2.2839,-13.18502,-195.05368,-0.54486,-0.1,-0.04209,0.83148,0.1
155.0,30.0,-290.0,30.0,30.0,30.0,2.2839,-13.18502,-195.05368,-0.43015,-0.32765,-0.03666,0.8404,0.1
155.0,30.0,-290.0,30.0,30.0,60.0,2.2839,-13.18502,-195.05368,-0.27743,-0.52842,-0.03808,0.80147,0.1
155.0,30.0,-290.0,30.0,30.0,90.0,2.2839,-13.18502,-195.05368,-0.09734,-0.68857,-0.04609,0.71713,0.1
155.0,30.0,-290.0,30.0,60.0,0.0,2.2839,-13.18502,-195.05368,-0.33677,-0.00139,-0.00352,0.94158,0.1
155.0,30.0,-290.0,30.0,60.0,30.0,2.2839,-13.18502,-195.05368,-0.22765,-0.22219,0.00119,0.94805,0.1
155.0,30.0,-290.0,30.0,60.0,60.0,2.2839,-13.18502,-195.05368,-0.08518,-0.4187,-0.00176,0.90412,0.1
155.0,30.0,-290.0,30.0,60.0,90.0,2.2839,-13.18502,-195.05368,0.08042,-0.57737,-0.01203,0.81243,0.1
155.0,30.0,-270.0,0.0,0.0,0.0,11.6218,-22.4128,-179.96555,0.73994,0.19827,-0.16637,-0.62089,0.1
155.0,30.0,-270.0,0.0,0.0,30.0,11.6218,-22.4128,-179.96555,-0.62085,-0.43024,0.16961,0.63298,0.1
155.0,30.0,-270.0,0.0,0.0,60.0,11.6218,-22.4128,-179.96555,0.45946,0.63289,-0.16129,-0.60195,0.1
155.0,30.0,-270.0,0.0,0.0,90.0,11.6218,-22.4128,-179.96555,0.26675,0.7924,-0.14198,-0.52989,0.1
155.0,30.0,-270.0,0.0,30.0,0.0,11.6218,-22.4128,-179.96555,-0.56811,-0.10569,0.21123,0.78833,0.1
155.0,30.0,-270.0,0.0,30.0,30.0,11.6218,-22.4128,-179.96555,-0.45206,-0.33599,0.21386,0.79813,0.1
155.0,30.0,-270.0,0.0,30.0,60.0,11.6218,-22.4128,-179.96555,-0.2975,-0.53916,0.20393,0.76106,0.1
155.0,30.0,-270.0,0.0,30.0,90.0,11.6218,-22.4128,-179.96555,0.11516,0.70135,-0.18207,-0.67948,0.1
155.0,30.0,-270.0,0.0,60.0,0.0,11.6218,-22.4128,-179.96555,-0.35755,-0.00592,0.2417,0.90205,0.1
155.0,30.0,-270.0,0.0,60.0,30.0,11.6218,-22.4128,-179.96555,-0.24714,-0.22931,0.24367,0.90938,0.1
155.0,30.0,-270.0,0.0,60.0,60.0,11.6218,-22.4128,-179.96555,-0.10291,-0.42818,0.23237,0.86722,0.1
155.0,30.0,-270.0,0.0,60.0,90.0,11.6218,-22.4128,-179.96555,0.06485,-0.58889,0.20851,0.77816,0.1
155.0,30.0,-270.0,30.0,0.0,0.0,11.6218,-22.4128,-179.96555,0.71473,0.19151,0.0893,-0.66672,0.1
155.0,30.0,-270.0,30.0,0.0,30.0,11.6218,-22.4128,-179.96555,-0.597,-0.42083,-0.08324,0.67791,0.1
155.0,30.0,-270.0,30.0,0.0,60.0,11.6218,-22.4128,-179.96555,-0.43749,-0.62109,-0.083,0.64496,0.1
155.0,30.0,-270.0,30.0,0.0,90.0,11.6218,-22.4128,-179.96555,0.2471,0.77857,0.08837,-0.57005,0.1
155.0,30.0,-270.0,30.0,30.0,0.0,11.6218,-22.4128,-179.96555,-0.54486,-0.1,-0.04209,0.83148,0.1
155.0,30.0,-270.0,30.0,30.0,30.0,11.6218,-22.4128,-179.96555,-0.43015,-0.32765,-0.03666,0.8404,0.1
155.0,30.0,-270.0,30.0,30.0,60.0,11.6218,-22.4128,-179.96555,-0.27743,-0.52842,-0.03808,0.80147,0.1
155.0,30.0,-270.0,30.0,30.0,90.0,11.6218,-22.4128,-179.96555,-0.09734,-0.68857,-0.04609,0.71713,0.1
155.0,30.0,-270.0,30.0,60.0,0.0,11.6218,-22.4128,-179.96555,-0.33677,-0.00139,-0.00352,0.94158,0.1
155.0,30.0,-270.0,30.0,60.0,30.0,11.6218,-22.4128,-179.96555,-0.22765,-0.22219,0.00119,0.94805,0.1
155.0,30.0,-270.0,30.0,60.0,60.0,11.6218,-22.4128,-179.96555,-0.08518,-0.4187,-0.00176,0.90412,0.1
155.0,30.0,-270.0,30.0,60.0,90.0,11.6218,-22.4128,-179.96555,0.08042,-0.57737,-0.01203,0.81243,0.1
155.0,30.0,-250.0,0.0,0.0,0.0,20.9597,-31.64059,-164.87742,0.73994,0.19827,-0.16637,-0.62089,0.1
155.0,30.0,-250.0,0.0,0.0,30.0,20.9597,-31.64059,-164.87742,-0.62085,-0.43024,0.16961,0.63298,0.1
155.0,30.0,-250.0,0.0,0.0,60.0,20.9597,-31.64059,-164.87742,0.45946,0.63289,-0.16129,-0.60195,0.1
155.0,30.0,-250.0,0.0,0.0,90.0,20.9597,-31.64059,-164.87742,0.26675,0.7924,-0.14198,-0.52989,0.1
155.0,30.0,-250.0,0.0,30.0,0.0,20.9597,-31.64059,-164.87742,-0.56811,-0.10569,0.21123,0.78833,0.1
155.0,30.0,-250.0,0.0,30.0,30.0,20.9597,-31.64059,-164.87742,-0.45206,-0.33599,0.21386,0.79813,0.1
155.0,30.0,-250.0,0.0,30.0,60.0,20.9597,-31.64059,-164.87742,-0.2975,-0.53916,0.20393,0.76106,0.1
155.0,30.0,-250.0,0.0,30.0,90.0,20.9597,-31.64059,-164.87742,0.11516,0.70135,-0.18207,-0.67948,0.1
155.0,30.0,-250.0,0.0,60.0,0.0,20.9597,-31.64059,-164.87742,-0.35755,-0.00592,0.2417,0.90205,0.1
155.0,30.0,-250.0,0.0,60.0,30.0,20.9597,-31.64059,-164.87742,-0.24714,-0.22931,0.24367,0.90938,0.1
155.0,30.0,-250.0,0.0,60.0,60.0,20.9597,-31.64059,-164.87742,-0.10291,-0.42818,0.23237,0.86722,0.1
155.0,30.0,-250.0,0.0,60.0,90.0,20.9597,-31.64059,-164.87742,0.06485,-0.58889,0.20851,0.77816,0.1
155.0,30.0,-250.0,30.0,0.0,0.0,20.9597,-31.64059,-164.87742,0.71473,0.19151,0.0893,-0.66672,0.1
155.0,30.0,-250.0,30.0,0.0,30.0,20.9597,-31.64059,-164.87742,-0.597,-0.42083,-0.08324,0.67791,0.1
155.0,30.0,-250.0,30.0,0.0,60.0,20.9597,-31.64059,-164.87742,-0.43749,-0.62109,-0.083,0.64496,0.1
155.0,30.0,-250.0,30.0,0.0,90.0,20.9597,-31.64059,-164.87742,0.2471,0.77857,0.08837,-0.57005,0.1
155.0,30.0,-250.0,30.0,30.0,0.0,20.9597,-31.64059,-164.87742,-0.54486,-0.1,-0.04209,0.83148,0.1
155.0,30.0,-250.0,30.0,30.0,30.0,20.9597,-31.64059,-164.87742,-0.43015,-0.32765,-0.03666,0.8404,0.1
155.0,30.0,-250.0,30.0,30.0,60.0,20.9597,-31.64059,-164.87742,-0.27743,-0.52842,-0.03808,0.80147,0.1
155.0,30.0,-250.0,30.0,30.0,90.0,20.9597,-31.64059,-164.87742,-0.09734,-0.68857,-0.04609,0.71713,0.1
155.0,30.0,-250.0,30.0,60.0,0.0,20.9597,-31.64059,-164.87742,-0.33677,-0.00139,-0.00352,0.94158,0.1
155.0,30.0,-250.0,30.0,60.0,30.0,20.9597,-31.64059,-164.87742,-0.22765,-0.22219,0.00119,0.94805,0.1
155.0,30.0,-250.0,30.0,60.0,60.0,20.9597,-31.64059,-164.87742,-0.08518,-0.4187,-0.00176,0.90412,0.1
155.0,30.0,-250.0,30.0,60.0,90.0,20.9597,-31.64059,-164.87742,0.08042,-0.57737,-0.01203,0.81243,0.1
155.0,50.0,-350.0,0.0,0.0,0.0,-9.78861,26.27971,-242.97852,0.73994,0.19827,-0.16637,-0.62089,0.1
155.0,50.0,-350.0,0.0,0.0,30.0,-9.78861,26.27971,-242.97852,-0.62085,-0.43024,0.16961,0.63298,0.1
155.0,50.0,-350.0,0.0,0.0,60.0,-9.78861,26.27971,-242.97852,0.45946,0.63289,-0.16129,-0.60195,0.1
155.0,50.0,-350.0,0.0,0.0,90.0,-9.78861,26.27971,-242.97852,0.26675,0.7924,-0.14198,-0.52989,0.1
155.0,50.0,-350.0,0.0,30.0,0.0,-9.78861,26.27971,-242.97852,-0.56811,-0.10569,0.21123,0.78833,0.1
155.0,50.0,-350.0,0.0,30.0,30.0,-9.78861,26.27971,-242.97852,-0.45206,-0.33599,0.21386,0.79813,0.1
155.0,50.0,-350.0,0.0,30.0,60.0,-9.78861,26.27971,-242.97852,-0.2975,-0.53916,0.20393,0.76106,0.1
155.0,50.0,-350.0,0.0,30.0,90.0,-9.78861,26.27971,-242.97852,0.11516,0.70135,-0.18207,-0.67948,0.1
155.0,50.0,-350.0,0.0,60.0,0.0,-9.78861,26.27971,-242.97852,-0.35755,-0.00592,0.2417,0.90205,0.1
155.0,50.0,-350.0,0.0,60.0,30.0,-9.78861,26.27971,-242.97852,-0.24714,-0.22931,0.24367,0.90938,0.1
155.0,50.0,-350.0,0.0,60.0,60.0,-9.78861,26.27971,-242.97852,-0.10291,-0.42818,0.23237,0.86722,0.1
155.0,50.0,-350.0,0.0,60.0,90.0,-9.78861,26.27971,-242.97852,0.06485,-0.58889,0.20851,0.77816,0.1
155.0,50.0,-350.0,30.0,0.0,0.0,-9.78861,26.27971,-242.97852,0.71473,0.19151,0.0893,-0.66672,0.1
155.0,50.0,-350.0,30.0,0.0,30.0,-9.78861,26.27971,-242.97852,-0.597,-0.42083,-0.08324,0.67791,0.1
155.0,50.0,-350.0,30.0,0.0,60.0,-9.78861,26.27971,-242.97852,-0.43749,-0.62109,-0.083,0.64496,0.1
155.0,50.0,-350.0,30.0,0.0,90.0,-9.78861,26.27971,-242.97852,0.2471,0.77857,0.08837,-0.57005,0.1
155.0,50.0,-350.0,30.0,30.0,0.0,-9.78861,26.27971,-242.97852,-0.54486,-0.1,-0.04209,0.83148,0.1
155.0,50.0,-350.0,30.0,30.0,30.0,-9.78861,26.27971,-242.97852,-0.43015,-0.32765,-0.03666,0.8404,0.1
155.0,50.0,-350.0,30.0,30.0,60.0,-9.78861,26.27971,-242.97852,-0.27743,-0.52842,-0.03808,0.80147,0.1
